ID,Spp,ScientificName,Region,month,Eff_mean,Eff_sd,Ov_mean,Ov_sd
S580,CCA,Carcharodon carcharias,AUSTRL,8,6.19E-05,0.000200574,18.18181818,NA
S580,CCA,Carcharodon carcharias,AUSTRL,9,0.000294603,0.000162648,100,NA
S581,CCA,Carcharodon carcharias,AUSTRL,1,0,0,0,NA
S581,CCA,Carcharodon carcharias,AUSTRL,10,0.000153118,0.000169923,70,NA
S581,CCA,Carcharodon carcharias,AUSTRL,11,0.001382675,0.001286954,75,NA
S581,CCA,Carcharodon carcharias,AUSTRL,12,0.000649676,0.001335578,73.33333333,NA
S581,CCA,Carcharodon carcharias,AUSTRL,3,0,0,0,NA
S581,CCA,Carcharodon carcharias,AUSTRL,5,1.05E-05,1.49E-05,50,NA
S581,CCA,Carcharodon carcharias,AUSTRL,6,0,0,0,NA
S581,CCA,Carcharodon carcharias,AUSTRL,7,0.000169053,0.000209964,66.66666667,NA
S582,CCA,Carcharodon carcharias,AUSTRL,6,0,0,0,NA
S582,CCA,Carcharodon carcharias,AUSTRL,7,5.99E-06,2.51E-05,11.11111111,NA
S582,CCA,Carcharodon carcharias,AUSTRL,8,0.000111793,6.62E-05,100,NA
S583,CCA,Carcharodon carcharias,AUSTRL,4,0,0,0,NA
S583,CCA,Carcharodon carcharias,AUSTRL,5,8.91E-05,0.000126039,50,NA
S583,CCA,Carcharodon carcharias,AUSTRL,6,2.15E-05,9.59E-05,9.523809524,NA
S583,CCA,Carcharodon carcharias,AUSTRL,7,0.000140004,0.00020253,66.66666667,NA
S583,CCA,Carcharodon carcharias,AUSTRL,8,0.000504415,0.000500113,100,NA
S583,CCA,Carcharodon carcharias,AUSTRL,9,0.00068193,0.000334497,100,NA
S584,CCA,Carcharodon carcharias,AUSTRL,3,0,0,0,NA
S584,CCA,Carcharodon carcharias,AUSTRL,4,0,0,0,NA
S585,CCA,Carcharodon carcharias,AUSTRL,4,0,NA,0,NA
S585,CCA,Carcharodon carcharias,AUSTRL,5,0.00021645,0.000306107,50,NA
S585,CCA,Carcharodon carcharias,AUSTRL,7,0,0,0,NA
S585,CCA,Carcharodon carcharias,AUSTRL,8,0,0,0,NA
S586,CCA,Carcharodon carcharias,AUSTRL,4,0,0,0,NA
S586,CCA,Carcharodon carcharias,AUSTRL,5,4.71E-05,6.67E-05,50,NA
S586,CCA,Carcharodon carcharias,AUSTRL,6,0,NA,0,NA
S586,CCA,Carcharodon carcharias,AUSTRL,7,0,0,0,NA
S586,CCA,Carcharodon carcharias,AUSTRL,8,0.00055533,0.001325142,40,NA
S587,CCA,Carcharodon carcharias,AUSTRL,1,0.000105035,0.000298969,27.27272727,NA
S587,CCA,Carcharodon carcharias,AUSTRL,12,0,0,0,NA
S587,CCA,Carcharodon carcharias,AUSTRL,2,0,0,0,NA
S587,CCA,Carcharodon carcharias,AUSTRL,3,0,NA,0,NA
S587,CCA,Carcharodon carcharias,AUSTRL,4,0,NA,0,NA
S587,CCA,Carcharodon carcharias,AUSTRL,5,0,0,0,NA
S587,CCA,Carcharodon carcharias,AUSTRL,6,0,0,0,NA
S587,CCA,Carcharodon carcharias,AUSTRL,7,9.01E-05,0.000168141,45.45454545,NA
S588,CCA,Carcharodon carcharias,AUSTRL,1,0.000271577,0.000543154,25,NA
S588,CCA,Carcharodon carcharias,AUSTRL,11,0.003672481,0.005757756,60,NA
S588,CCA,Carcharodon carcharias,AUSTRL,12,6.72E-05,0.000173835,34.7826087,NA
S588,CCA,Carcharodon carcharias,AUSTRL,3,0,0,0,NA
S588,CCA,Carcharodon carcharias,AUSTRL,4,0,0,0,NA
S588,CCA,Carcharodon carcharias,AUSTRL,5,0,NA,0,NA
S588,CCA,Carcharodon carcharias,AUSTRL,6,0,0,0,NA
S588,CCA,Carcharodon carcharias,AUSTRL,7,2.76E-06,1.26E-05,4.761904762,NA
S588,CCA,Carcharodon carcharias,AUSTRL,8,0.000110939,0.000198811,41.66666667,NA
S588,CCA,Carcharodon carcharias,AUSTRL,9,0.000213722,0.000204961,66.66666667,NA
S589,CCA,Carcharodon carcharias,AUSTRL,1,9.36E-05,0.00016214,33.33333333,NA
S589,CCA,Carcharodon carcharias,AUSTRL,10,0.00092,0.001599759,72.72727273,NA
S589,CCA,Carcharodon carcharias,AUSTRL,11,3.09E-05,6.43E-05,33.33333333,NA
S589,CCA,Carcharodon carcharias,AUSTRL,12,0,0,0,NA
S589,CCA,Carcharodon carcharias,AUSTRL,2,0,0,0,NA
S589,CCA,Carcharodon carcharias,AUSTRL,3,0,NA,0,NA
S589,CCA,Carcharodon carcharias,AUSTRL,4,9.99E-06,3.46E-05,17.64705882,NA
S589,CCA,Carcharodon carcharias,AUSTRL,5,4.09E-05,7.04E-05,43.75,NA
S589,CCA,Carcharodon carcharias,AUSTRL,6,0,0,0,NA
S589,CCA,Carcharodon carcharias,AUSTRL,7,0,0,0,NA
S589,CCA,Carcharodon carcharias,AUSTRL,8,0,0,0,NA
S589,CCA,Carcharodon carcharias,AUSTRL,9,3.70E-05,0.000141195,13.63636364,NA
S590,CCA,Carcharodon carcharias,AUSTRL,10,0,0,0,NA
S590,CCA,Carcharodon carcharias,AUSTRL,11,0.000518232,0.000530915,83.33333333,NA
S590,CCA,Carcharodon carcharias,AUSTRL,12,9.04E-05,0.000127852,50,NA
S590,CCA,Carcharodon carcharias,AUSTRL,4,0,0,0,NA
S590,CCA,Carcharodon carcharias,AUSTRL,5,0,NA,0,NA
S590,CCA,Carcharodon carcharias,AUSTRL,6,0,0,0,NA
S590,CCA,Carcharodon carcharias,AUSTRL,7,0,0,0,NA
S590,CCA,Carcharodon carcharias,AUSTRL,8,0,0,0,NA
S590,CCA,Carcharodon carcharias,AUSTRL,9,0,0,0,NA
S591,CCA,Carcharodon carcharias,AUSTRL,4,0,0,0,NA
S591,CCA,Carcharodon carcharias,AUSTRL,5,1.86E-06,3.22E-06,33.33333333,NA
S591,CCA,Carcharodon carcharias,AUSTRL,6,0,0,0,NA
S591,CCA,Carcharodon carcharias,AUSTRL,7,0,0,0,NA
S592,CCA,Carcharodon carcharias,AUSTRL,4,0,0,0,NA
S592,CCA,Carcharodon carcharias,AUSTRL,5,1.60E-06,2.26E-06,50,NA
S592,CCA,Carcharodon carcharias,AUSTRL,6,0,0,0,NA
S592,CCA,Carcharodon carcharias,AUSTRL,7,0.000259072,0.000499679,57.14285714,NA
S592,CCA,Carcharodon carcharias,AUSTRL,8,0.000145966,0.000200966,45.45454545,NA
S592,CCA,Carcharodon carcharias,AUSTRL,9,0.001008082,NA,100,NA
S593,CCA,Carcharodon carcharias,AUSTRL,10,0.000217168,0.000330197,66.66666667,NA
S593,CCA,Carcharodon carcharias,AUSTRL,4,0,0,0,NA
S593,CCA,Carcharodon carcharias,AUSTRL,5,0,NA,0,NA
S593,CCA,Carcharodon carcharias,AUSTRL,6,0,0,0,NA
S593,CCA,Carcharodon carcharias,AUSTRL,7,0,0,0,NA
S593,CCA,Carcharodon carcharias,AUSTRL,8,0,0,0,NA
S593,CCA,Carcharodon carcharias,AUSTRL,9,0.000378026,0.000681856,47.61904762,NA
S594,CCA,Carcharodon carcharias,AUSTRL,1,0,NA,0,NA
S594,CCA,Carcharodon carcharias,AUSTRL,10,0,NA,0,NA
S594,CCA,Carcharodon carcharias,AUSTRL,11,0.000122129,0.000186648,43.75,NA
S594,CCA,Carcharodon carcharias,AUSTRL,12,0,0,0,NA
S594,CCA,Carcharodon carcharias,AUSTRL,4,4.45E-07,1.25E-06,16.66666667,NA
S594,CCA,Carcharodon carcharias,AUSTRL,5,0,0,0,NA
S594,CCA,Carcharodon carcharias,AUSTRL,6,0,0,0,NA
S594,CCA,Carcharodon carcharias,AUSTRL,7,0,0,0,NA
S594,CCA,Carcharodon carcharias,AUSTRL,8,0,0,0,NA
S594,CCA,Carcharodon carcharias,AUSTRL,9,0,0,0,NA
S595,CCA,Carcharodon carcharias,AUSTRL,5,0.000149517,0.000156584,54.54545455,NA
S596,CCA,Carcharodon carcharias,AUSTRL,10,0.000300507,0.000558244,28.57142857,NA
S596,CCA,Carcharodon carcharias,AUSTRL,11,0.000993906,0.001622012,75,NA
S596,CCA,Carcharodon carcharias,AUSTRL,12,0.004460324,0.00024681,100,NA
S596,CCA,Carcharodon carcharias,AUSTRL,7,0,0,0,NA
S596,CCA,Carcharodon carcharias,AUSTRL,8,0,0,0,NA
S596,CCA,Carcharodon carcharias,AUSTRL,9,4.94E-05,0.000115733,34.7826087,NA
S597,CCA,Carcharodon carcharias,AUSTRL,1,0,0,0,NA
S597,CCA,Carcharodon carcharias,AUSTRL,10,0,0,0,NA
S597,CCA,Carcharodon carcharias,AUSTRL,11,0,0,0,NA
S597,CCA,Carcharodon carcharias,AUSTRL,12,0,0,0,NA
S597,CCA,Carcharodon carcharias,AUSTRL,4,0,0,0,NA
S597,CCA,Carcharodon carcharias,AUSTRL,5,2.71E-05,4.60E-05,66.66666667,NA
S597,CCA,Carcharodon carcharias,AUSTRL,6,0.00011418,0.000209195,28.57142857,NA
S597,CCA,Carcharodon carcharias,AUSTRL,7,0,0,0,NA
S597,CCA,Carcharodon carcharias,AUSTRL,8,0.001055048,0.003336356,10,NA
S597,CCA,Carcharodon carcharias,AUSTRL,9,0,0,0,NA
S598,CCA,Carcharodon carcharias,AUSTRL,10,6.45E-05,0.000215529,15.38461538,NA
S598,CCA,Carcharodon carcharias,AUSTRL,11,0,NA,0,NA
S598,CCA,Carcharodon carcharias,AUSTRL,4,0,0,0,NA
S598,CCA,Carcharodon carcharias,AUSTRL,5,8.70E-07,1.51E-06,33.33333333,NA
S598,CCA,Carcharodon carcharias,AUSTRL,6,0,0,0,NA
S598,CCA,Carcharodon carcharias,AUSTRL,7,0,0,0,NA
S598,CCA,Carcharodon carcharias,AUSTRL,8,0,NA,0,NA
S598,CCA,Carcharodon carcharias,AUSTRL,9,0,0,0,NA
S599,CCA,Carcharodon carcharias,AUSTRL,10,4.14E-06,1.02E-05,16.66666667,NA
S599,CCA,Carcharodon carcharias,AUSTRL,4,0,0,0,NA
S599,CCA,Carcharodon carcharias,AUSTRL,5,3.58E-06,5.07E-06,50,NA
S599,CCA,Carcharodon carcharias,AUSTRL,6,0,NA,0,NA
S599,CCA,Carcharodon carcharias,AUSTRL,7,0.000280221,0.000485357,33.33333333,NA
S599,CCA,Carcharodon carcharias,AUSTRL,8,0.002459518,0.003478284,50,NA
S599,CCA,Carcharodon carcharias,AUSTRL,9,7.67E-05,0.00018601,21.05263158,NA
S600,CCA,Carcharodon carcharias,AUSTRL,4,0,0,0,NA
S600,CCA,Carcharodon carcharias,AUSTRL,5,0.000195108,0.0003361,75,NA
S600,CCA,Carcharodon carcharias,AUSTRL,6,0.000153004,0.000126051,76.47058824,NA
S600,CCA,Carcharodon carcharias,AUSTRL,7,0.000336173,0.000526051,78.94736842,NA
S600,CCA,Carcharodon carcharias,AUSTRL,8,3.49E-05,8.26E-05,27.27272727,NA
S601,CCA,Carcharodon carcharias,AUSTRL,10,0,0,0,NA
S601,CCA,Carcharodon carcharias,AUSTRL,3,0,0,0,NA
S601,CCA,Carcharodon carcharias,AUSTRL,4,0,NA,0,NA
S601,CCA,Carcharodon carcharias,AUSTRL,5,0.000389386,8.06E-06,100,NA
S601,CCA,Carcharodon carcharias,AUSTRL,6,0,0,0,NA
S601,CCA,Carcharodon carcharias,AUSTRL,7,0,0,0,NA
S601,CCA,Carcharodon carcharias,AUSTRL,8,0,NA,0,NA
S601,CCA,Carcharodon carcharias,AUSTRL,9,0,0,0,NA
S602,CCA,Carcharodon carcharias,AUSTRL,3,0,NA,0,NA
S602,CCA,Carcharodon carcharias,AUSTRL,4,0,0,0,NA
S602,CCA,Carcharodon carcharias,AUSTRL,5,8.26E-05,9.48E-05,66.66666667,NA
S602,CCA,Carcharodon carcharias,AUSTRL,6,0.000201817,0.00021791,76.47058824,NA
S602,CCA,Carcharodon carcharias,AUSTRL,7,0.000490332,0.000872858,100,NA
S602,CCA,Carcharodon carcharias,AUSTRL,8,0.000415583,0.000319458,100,NA
S603,CCA,Carcharodon carcharias,AUSTRL,3,0,NA,0,NA
S603,CCA,Carcharodon carcharias,AUSTRL,4,0,0,0,NA
S603,CCA,Carcharodon carcharias,AUSTRL,6,1.17E-05,3.90E-05,14.28571429,NA
S604,CCA,Carcharodon carcharias,AUSTRL,3,0,0,0,NA
S604,CCA,Carcharodon carcharias,AUSTRL,4,0,NA,0,NA
S604,CCA,Carcharodon carcharias,AUSTRL,5,3.40E-05,NA,100,NA
S604,CCA,Carcharodon carcharias,AUSTRL,6,0,0,0,NA
S604,CCA,Carcharodon carcharias,AUSTRL,7,4.62E-06,1.30E-05,30,NA
S605,CCA,Carcharodon carcharias,AUSTRL,10,0.002628532,0.002534563,100,NA
S605,CCA,Carcharodon carcharias,AUSTRL,3,0,NA,0,NA
S605,CCA,Carcharodon carcharias,AUSTRL,4,0,0,0,NA
S605,CCA,Carcharodon carcharias,AUSTRL,6,0,0,0,NA
S605,CCA,Carcharodon carcharias,AUSTRL,7,0,0,0,NA
S605,CCA,Carcharodon carcharias,AUSTRL,8,0,0,0,NA
S605,CCA,Carcharodon carcharias,AUSTRL,9,0.000387461,0.000612915,58.82352941,NA
S606,CCA,Carcharodon carcharias,AUSTRL,5,1.93E-05,5.23E-05,30,NA
S606,CCA,Carcharodon carcharias,AUSTRL,6,0.00042043,0.001112354,14.28571429,NA
S606,CCA,Carcharodon carcharias,AUSTRL,7,0.001546649,0.001776569,100,NA
S606,CCA,Carcharodon carcharias,AUSTRL,8,0.000972169,NA,100,NA
S607,CCA,Carcharodon carcharias,AUSTRL,4,0,0,0,NA
S607,CCA,Carcharodon carcharias,AUSTRL,6,1.09E-06,3.77E-06,8.333333333,NA
S607,CCA,Carcharodon carcharias,AUSTRL,7,8.75E-05,8.85E-05,72.72727273,NA
S608,CCA,Carcharodon carcharias,AUSTRL,10,0.001474449,0.000796226,100,NA
S608,CCA,Carcharodon carcharias,AUSTRL,11,0.000501076,8.88E-05,100,NA
S608,CCA,Carcharodon carcharias,AUSTRL,3,0,NA,0,NA
S608,CCA,Carcharodon carcharias,AUSTRL,4,0,0,0,NA
S608,CCA,Carcharodon carcharias,AUSTRL,6,0,0,0,NA
S608,CCA,Carcharodon carcharias,AUSTRL,7,9.63E-06,3.59E-05,12.5,NA
S608,CCA,Carcharodon carcharias,AUSTRL,8,0.001004309,0.001298728,100,NA
S608,CCA,Carcharodon carcharias,AUSTRL,9,6.80E-05,NA,100,NA
S609,CCA,Carcharodon carcharias,IND_SW,1,0.002524139,0.003569671,50,NA
S609,CCA,Carcharodon carcharias,IND_SW,10,0.000103651,0.000145433,50,NA
S609,CCA,Carcharodon carcharias,IND_SW,2,0.005219811,0.001596077,100,NA
S609,CCA,Carcharodon carcharias,IND_SW,3,0.00134083,0.003126961,46.15384615,NA
S609,CCA,Carcharodon carcharias,IND_SW,4,0.000414208,0.001098162,50,NA
S609,CCA,Carcharodon carcharias,IND_SW,5,0.005880462,0.008484458,66.66666667,NA
S609,CCA,Carcharodon carcharias,IND_SW,6,0.00035365,0.000359547,100,NA
S609,CCA,Carcharodon carcharias,IND_SW,7,0.000396582,0.000573055,40,NA
S609,CCA,Carcharodon carcharias,IND_SW,8,0.000436614,0.000886392,50,NA
S609,CCA,Carcharodon carcharias,IND_SW,9,0,NA,0,NA
S610,CCA,Carcharodon carcharias,IND_SW,1,0.001793947,0.001618986,75,NA
S610,CCA,Carcharodon carcharias,IND_SW,10,0.000494298,NA,100,NA
S610,CCA,Carcharodon carcharias,IND_SW,11,0.000168988,0.000273696,66.66666667,NA
S610,CCA,Carcharodon carcharias,IND_SW,12,0.002715821,0.003856766,75,NA
S610,CCA,Carcharodon carcharias,IND_SW,2,0.002598768,0.003675213,50,NA
S610,CCA,Carcharodon carcharias,IND_SW,3,0.000139971,0.000273736,26.66666667,NA
S610,CCA,Carcharodon carcharias,IND_SW,4,2.93E-05,0.000124543,9.090909091,NA
S610,CCA,Carcharodon carcharias,IND_SW,5,0.000524925,0.00073317,58.33333333,NA
S610,CCA,Carcharodon carcharias,IND_SW,6,0.00031089,0.000262156,100,NA
S610,CCA,Carcharodon carcharias,IND_SW,7,0.000444253,NA,100,NA
S610,CCA,Carcharodon carcharias,IND_SW,9,0,NA,0,NA
S611,CCA,Carcharodon carcharias,IND_SW,1,0.004416991,0.007619789,50,NA
S611,CCA,Carcharodon carcharias,IND_SW,10,0.000957387,0.000335583,100,NA
S611,CCA,Carcharodon carcharias,IND_SW,11,0.000310959,NA,100,NA
S611,CCA,Carcharodon carcharias,IND_SW,12,0.002196014,0.002389069,100,NA
S611,CCA,Carcharodon carcharias,IND_SW,2,0.001868317,0.00324205,50,NA
S611,CCA,Carcharodon carcharias,IND_SW,3,0.003134276,0.006066411,57.14285714,NA
S611,CCA,Carcharodon carcharias,IND_SW,4,0,NA,0,NA
S611,CCA,Carcharodon carcharias,IND_SW,5,0,0,0,NA
S611,CCA,Carcharodon carcharias,IND_SW,6,0.001347685,0.001905915,50,NA
S611,CCA,Carcharodon carcharias,IND_SW,7,0.001553572,0.002197083,50,NA
S611,CCA,Carcharodon carcharias,IND_SW,8,0.000577583,0.000816825,50,NA
S611,CCA,Carcharodon carcharias,IND_SW,9,0,NA,0,NA
S612,CCA,Carcharodon carcharias,IND_SW,1,0.004283157,0.005695818,100,NA
S612,CCA,Carcharodon carcharias,IND_SW,10,0.000549423,NA,100,NA
S612,CCA,Carcharodon carcharias,IND_SW,11,0.001139166,0.001161547,100,NA
S612,CCA,Carcharodon carcharias,IND_SW,12,0.000320371,0.000793089,38.46153846,NA
S612,CCA,Carcharodon carcharias,IND_SW,2,0.000557005,0.000881277,66.66666667,NA
S612,CCA,Carcharodon carcharias,IND_SW,3,0.000246256,0.000426528,33.33333333,NA
S612,CCA,Carcharodon carcharias,IND_SW,4,0.000633011,0.001997101,36.36363636,NA
S612,CCA,Carcharodon carcharias,IND_SW,5,0,0,0,NA
S612,CCA,Carcharodon carcharias,IND_SW,6,0.001055221,NA,100,NA
S612,CCA,Carcharodon carcharias,IND_SW,7,0.000704985,NA,100,NA
S612,CCA,Carcharodon carcharias,IND_SW,8,0,NA,0,NA
S612,CCA,Carcharodon carcharias,IND_SW,9,0,NA,0,NA
S613,CCA,Carcharodon carcharias,IND_SW,1,0.002490106,NA,100,NA
S613,CCA,Carcharodon carcharias,IND_SW,10,0.001208374,NA,100,NA
S613,CCA,Carcharodon carcharias,IND_SW,11,0.00033182,NA,100,NA
S613,CCA,Carcharodon carcharias,IND_SW,12,0.004358476,NA,100,NA
S613,CCA,Carcharodon carcharias,IND_SW,2,0.004473459,NA,100,NA
S613,CCA,Carcharodon carcharias,IND_SW,3,0,0,0,NA
S613,CCA,Carcharodon carcharias,IND_SW,4,0,0,0,NA
S613,CCA,Carcharodon carcharias,IND_SW,6,0.000136022,1.14E-05,100,NA
S613,CCA,Carcharodon carcharias,IND_SW,7,0.0004271,0.000604011,50,NA
S613,CCA,Carcharodon carcharias,IND_SW,8,8.51E-05,0.000120385,50,NA
S613,CCA,Carcharodon carcharias,IND_SW,9,6.61E-06,9.35E-06,50,NA
S614,CCA,Carcharodon carcharias,IND_SW,12,0.000739063,0.000962737,75,NA
S614,CCA,Carcharodon carcharias,IND_SW,3,1.95E-05,2.21E-05,50,NA
S614,CCA,Carcharodon carcharias,IND_SW,4,4.04E-05,5.74E-05,60.86956522,NA
S614,CCA,Carcharodon carcharias,IND_SW,5,0.000577658,0.000855825,62.5,NA
S614,CCA,Carcharodon carcharias,IND_SW,6,5.61E-05,7.93E-05,50,NA
S615,CCA,Carcharodon carcharias,IND_SW,1,0.003516786,NA,100,NA
S615,CCA,Carcharodon carcharias,IND_SW,11,5.78E-05,NA,100,NA
S615,CCA,Carcharodon carcharias,IND_SW,12,0.008453635,NA,100,NA
S615,CCA,Carcharodon carcharias,IND_SW,2,0.001735387,0.002016433,50,NA
S615,CCA,Carcharodon carcharias,IND_SW,3,6.29E-05,7.21E-05,66.66666667,NA
S615,CCA,Carcharodon carcharias,IND_SW,4,0,0,0,NA
S615,CCA,Carcharodon carcharias,IND_SW,5,0,NA,0,NA
S615,CCA,Carcharodon carcharias,IND_SW,6,0.000674252,NA,100,NA
S615,CCA,Carcharodon carcharias,IND_SW,7,0.002284581,NA,100,NA
S615,CCA,Carcharodon carcharias,IND_SW,8,0.000199649,0.000282346,50,NA
S615,CCA,Carcharodon carcharias,IND_SW,9,0,NA,0,NA
S616,CCA,Carcharodon carcharias,IND_SW,1,0.003562156,0.002914705,100,NA
S616,CCA,Carcharodon carcharias,IND_SW,10,0.010304737,0.016062396,100,NA
S616,CCA,Carcharodon carcharias,IND_SW,11,0.000197034,0.00080879,27.27272727,NA
S616,CCA,Carcharodon carcharias,IND_SW,12,0.001634464,0.003303276,54.54545455,NA
S616,CCA,Carcharodon carcharias,IND_SW,4,0.000472059,0.001038353,69.23076923,NA
S616,CCA,Carcharodon carcharias,IND_SW,5,0.000294204,0.000790883,52.17391304,NA
S616,CCA,Carcharodon carcharias,IND_SW,6,0.001101552,0.001625209,87.09677419,NA
S616,CCA,Carcharodon carcharias,IND_SW,7,0.00317939,0.004496336,50,NA
S616,CCA,Carcharodon carcharias,IND_SW,8,0.001005398,0.001741401,33.33333333,NA
S616,CCA,Carcharodon carcharias,IND_SW,9,0.001522016,0.002036038,100,NA
S617,CCA,Carcharodon carcharias,IND_SW,3,0,0,0,NA
S617,CCA,Carcharodon carcharias,IND_SW,4,2.23E-05,3.86E-05,33.33333333,NA
S617,CCA,Carcharodon carcharias,IND_SW,5,0.000359368,NA,100,NA
S617,CCA,Carcharodon carcharias,IND_SW,6,3.33E-05,NA,100,NA
S617,CCA,Carcharodon carcharias,IND_SW,7,0.001856969,NA,100,NA
S617,CCA,Carcharodon carcharias,IND_SW,8,4.39E-05,8.78E-05,25,NA
S617,CCA,Carcharodon carcharias,IND_SW,9,0.000184805,0.000304064,63.15789474,NA
S618,CCA,Carcharodon carcharias,IND_SW,3,2.33E-05,4.37E-05,40,NA
S618,CCA,Carcharodon carcharias,IND_SW,4,9.40E-05,0.000210608,82.14285714,NA
S618,CCA,Carcharodon carcharias,IND_SW,5,0.000135759,0.000191992,50,NA
S618,CCA,Carcharodon carcharias,IND_SW,6,1.14E-05,NA,100,NA
S619,CCA,Carcharodon carcharias,IND_SW,1,0.006164587,0.006165055,80,NA
S619,CCA,Carcharodon carcharias,IND_SW,10,0.009262077,0.012986867,100,NA
S619,CCA,Carcharodon carcharias,IND_SW,11,2.90E-05,4.10E-05,50,NA
S619,CCA,Carcharodon carcharias,IND_SW,12,0.001379612,0.001619915,85.71428571,NA
S619,CCA,Carcharodon carcharias,IND_SW,2,0.022249003,0.018811988,100,NA
S619,CCA,Carcharodon carcharias,IND_SW,3,0.000729976,0.001195902,50,NA
S619,CCA,Carcharodon carcharias,IND_SW,4,4.29E-05,9.58E-05,20,NA
S619,CCA,Carcharodon carcharias,IND_SW,5,0.00038172,0.000763441,25,NA
S619,CCA,Carcharodon carcharias,IND_SW,6,0.000165768,0.000114973,100,NA
S619,CCA,Carcharodon carcharias,IND_SW,7,0.00098969,0.001038203,75,NA
S619,CCA,Carcharodon carcharias,IND_SW,8,0.000243782,0.000487564,25,NA
S619,CCA,Carcharodon carcharias,IND_SW,9,0.000225628,0.000438372,50,NA
S620,CCA,Carcharodon carcharias,IND_SW,3,0.00020626,0.000252,83.33333333,NA
S620,CCA,Carcharodon carcharias,IND_SW,4,0.000446331,0.000682835,88.88888889,NA
S621,CCA,Carcharodon carcharias,IND_SW,1,0.00124074,NA,100,NA
S621,CCA,Carcharodon carcharias,IND_SW,10,2.86E-05,7.86E-05,20,NA
S621,CCA,Carcharodon carcharias,IND_SW,12,0.000300915,NA,100,NA
S621,CCA,Carcharodon carcharias,IND_SW,4,0.000199536,0.000445234,55.55555556,NA
S621,CCA,Carcharodon carcharias,IND_SW,5,0.002736434,0.006754164,57.14285714,NA
S621,CCA,Carcharodon carcharias,IND_SW,6,0.002750884,0.005291663,100,NA
S621,CCA,Carcharodon carcharias,IND_SW,7,0.002848255,0.004489002,100,NA
S621,CCA,Carcharodon carcharias,IND_SW,8,0.001227229,0.001636503,80,NA
S621,CCA,Carcharodon carcharias,IND_SW,9,0.001110628,0.002064017,80,NA
S622,CCA,Carcharodon carcharias,IND_SW,10,0.000426041,NA,100,NA
S622,CCA,Carcharodon carcharias,IND_SW,3,0,NA,0,NA
S622,CCA,Carcharodon carcharias,IND_SW,4,0,NA,0,NA
S622,CCA,Carcharodon carcharias,IND_SW,5,0,NA,0,NA
S622,CCA,Carcharodon carcharias,IND_SW,6,0.000617862,NA,100,NA
S622,CCA,Carcharodon carcharias,IND_SW,7,0.00081093,NA,100,NA
S622,CCA,Carcharodon carcharias,IND_SW,8,0.000253889,0.000359053,50,NA
S622,CCA,Carcharodon carcharias,IND_SW,9,0.002467243,0.003489208,50,NA
S623,CCA,Carcharodon carcharias,IND_SW,3,0,NA,0,NA
S623,CCA,Carcharodon carcharias,IND_SW,4,7.35E-05,0.000120069,33.33333333,NA
S623,CCA,Carcharodon carcharias,IND_SW,5,0.004123556,0.007383479,100,NA
S623,CCA,Carcharodon carcharias,IND_SW,6,0.013570138,0.018296223,100,NA
S623,CCA,Carcharodon carcharias,IND_SW,7,0.006200777,0.004147601,100,NA
S623,CCA,Carcharodon carcharias,IND_SW,8,0.01356193,NA,100,NA
S624,CCA,Carcharodon carcharias,IND_SW,3,5.60E-05,9.59E-05,66.66666667,NA
S624,CCA,Carcharodon carcharias,IND_SW,4,0.004175272,0.005799651,100,NA
S624,CCA,Carcharodon carcharias,IND_SW,5,0.000606894,0.000716628,100,NA
S624,CCA,Carcharodon carcharias,IND_SW,6,0.00595942,0.00435307,100,NA
S624,CCA,Carcharodon carcharias,IND_SW,7,0.001355133,0.002602637,80,NA
S624,CCA,Carcharodon carcharias,IND_SW,8,0.002668249,0.003955849,62.5,NA
S624,CCA,Carcharodon carcharias,IND_SW,9,0.000858194,NA,100,NA
S625,CCA,Carcharodon carcharias,IND_SW,1,0,NA,0,NA
S625,CCA,Carcharodon carcharias,IND_SW,10,0.000584919,0.000592822,66.66666667,NA
S625,CCA,Carcharodon carcharias,IND_SW,11,0,NA,0,NA
S625,CCA,Carcharodon carcharias,IND_SW,12,6.04E-06,8.54E-06,50,NA
S625,CCA,Carcharodon carcharias,IND_SW,2,0,NA,0,NA
S625,CCA,Carcharodon carcharias,IND_SW,3,0,0,0,NA
S625,CCA,Carcharodon carcharias,IND_SW,4,0,0,0,NA
S625,CCA,Carcharodon carcharias,IND_SW,5,6.29E-05,0.000109029,33.33333333,NA
S625,CCA,Carcharodon carcharias,IND_SW,6,0.00093325,0.001346424,100,NA
S625,CCA,Carcharodon carcharias,IND_SW,7,0.001339609,0.001894493,50,NA
S625,CCA,Carcharodon carcharias,IND_SW,8,0.001796839,0.002541113,50,NA
S625,CCA,Carcharodon carcharias,IND_SW,9,3.82E-05,6.62E-05,33.33333333,NA
S626,CCA,Carcharodon carcharias,IND_SW,10,0.003281958,0.001735812,100,NA
S626,CCA,Carcharodon carcharias,IND_SW,3,0.000450495,0.000741035,83.33333333,NA
S626,CCA,Carcharodon carcharias,IND_SW,4,0.001174562,0.002297145,70,NA
S626,CCA,Carcharodon carcharias,IND_SW,5,0.000520019,0.000836044,80,NA
S626,CCA,Carcharodon carcharias,IND_SW,6,0.004633752,0.007941364,100,NA
S626,CCA,Carcharodon carcharias,IND_SW,7,0.011036689,0.014838104,100,NA
S626,CCA,Carcharodon carcharias,IND_SW,8,0.003450601,0.009053753,28.57142857,NA
